age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41.0,unemployed,married,basic9y,unknown,no,no,telephone,may,tue,111.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,management,married,universitydegree,unknown,no,no,telephone,may,tue,496.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,blueCollar,married,highSchool,no,yes,yes,cellular,nov,mon,449.0,2.0,5.0,3.0,success,-1.1,94.767,-50.8,1.05,4963.6,yes
41.0,selfemployed,married,universitydegree,no,yes,yes,telephone,may,tue,442.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,unknown,married,unknown,no,yes,no,telephone,may,mon,267.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,entrepreneur,married,highSchool,no,yes,no,telephone,may,tue,91.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
80.0,retired,divorced,basic4y,no,no,yes,cellular,jul,thu,169.0,2.0,6.0,2.0,success,-1.7,94.215,-40.3,0.899,4991.6,yes
28.0,student,single,highSchool,no,yes,no,cellular,jul,mon,250.0,2.0,6.0,1.0,success,-1.7,94.215,-40.3,0.827,4991.6,yes
34.0,technician,single,basic9y,no,no,no,cellular,aug,mon,205.0,3.0,6.0,3.0,success,-1.7,94.027,-38.3,0.896,4991.6,yes
60.0,admin,married,highSchool,no,no,no,cellular,oct,tue,604.0,1.0,999.0,1.0,failure,-1.1,94.601,-49.5,1.037,4963.6,yes
47.0,admin,single,universitydegree,no,no,no,cellular,oct,mon,767.0,3.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,yes
33.0,entrepreneur,married,universitydegree,no,yes,no,telephone,may,mon,130.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,management,married,universitydegree,no,unknown,unknown,cellular,sep,wed,331.0,1.0,6.0,4.0,failure,-1.1,94.199,-37.5,0.876,4963.6,yes
21.0,student,single,highSchool,no,no,no,cellular,oct,tue,362.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,yes
30.0,admin,single,universitydegree,no,no,no,cellular,jul,thu,252.0,1.0,6.0,2.0,success,-1.7,94.215,-40.3,0.846,4991.6,yes
48.0,blueCollar,married,professionalCourse,no,no,no,telephone,jul,thu,268.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,no
37.0,admin,married,universitydegree,no,no,no,cellular,nov,mon,282.0,2.0,6.0,1.0,success,-1.1,94.767,-50.8,1.05,4963.6,yes
86.0,retired,married,basic4y,no,yes,no,cellular,sep,tue,288.0,3.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,yes
35.0,technician,divorced,basic4y,no,no,no,cellular,nov,tue,363.0,1.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.035,4963.6,no
39.0,admin,single,universitydegree,no,no,no,telephone,may,tue,424.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38.0,technician,single,universitydegree,no,yes,no,cellular,jun,mon,737.0,6.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,yes
23.0,blueCollar,single,basic9y,no,no,no,cellular,jul,thu,250.0,4.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.846,4991.6,yes
61.0,admin,married,highSchool,no,yes,yes,cellular,nov,wed,386.0,2.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.044,4963.6,yes
40.0,blueCollar,married,unknown,no,no,no,telephone,may,mon,114.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
80.0,retired,married,professionalCourse,no,yes,no,cellular,oct,thu,411.0,1.0,999.0,1.0,failure,-1.1,94.601,-49.5,1.025,4963.6,yes
47.0,management,married,universitydegree,no,no,no,cellular,sep,thu,362.0,1.0,17.0,2.0,success,-1.1,94.199,-37.5,0.884,4963.6,yes
45.0,technician,married,universitydegree,no,yes,yes,telephone,may,mon,292.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,housemaid,married,basic9y,unknown,no,no,telephone,may,mon,152.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,technician,single,basic9y,no,yes,no,cellular,jul,wed,603.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
26.0,student,single,highSchool,no,yes,no,cellular,aug,wed,233.0,1.0,14.0,1.0,success,-1.7,94.027,-38.3,0.903,4991.6,yes
18.0,student,single,unknown,no,yes,no,cellular,aug,wed,253.0,2.0,6.0,1.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
30.0,selfemployed,single,universitydegree,no,yes,no,telephone,may,tue,262.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,technician,married,highSchool,no,no,no,telephone,may,mon,228.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38.0,admin,single,professionalCourse,no,no,no,telephone,may,mon,160.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56.0,admin,divorced,unknown,unknown,no,no,telephone,may,mon,114.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,entrepreneur,divorced,universitydegree,no,yes,no,cellular,jul,thu,386.0,1.0,6.0,3.0,success,-1.7,94.215,-40.3,0.899,4991.6,yes
36.0,blueCollar,married,highSchool,no,no,no,telephone,may,mon,286.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
65.0,retired,married,highSchool,no,yes,yes,cellular,oct,fri,344.0,2.0,12.0,1.0,success,-1.1,94.601,-49.5,1.029,4963.6,yes
59.0,admin,married,professionalCourse,no,no,no,telephone,may,mon,139.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,admin,married,universitydegree,no,yes,no,telephone,may,mon,233.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
76.0,retired,married,universitydegree,no,yes,no,cellular,aug,thu,504.0,2.0,6.0,3.0,success,-1.7,94.027,-38.3,0.899,4991.6,yes
64.0,unknown,married,unknown,no,yes,no,telephone,aug,fri,239.0,4.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,no
43.0,selfemployed,divorced,universitydegree,no,no,no,telephone,may,tue,87.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,blueCollar,divorced,professionalCourse,no,yes,no,telephone,nov,tue,301.0,2.0,7.0,2.0,success,-1.1,94.767,-50.8,1.049,4963.6,yes
36.0,blueCollar,married,basic9y,no,yes,no,telephone,may,mon,121.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,admin,single,universitydegree,no,yes,no,cellular,sep,tue,386.0,3.0,6.0,3.0,success,-1.1,94.199,-37.5,0.881,4963.6,yes
31.0,student,single,universitydegree,no,yes,yes,cellular,jul,fri,350.0,2.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.885,4991.6,yes
60.0,admin,married,basic9y,no,no,no,cellular,jul,thu,174.0,2.0,25.0,2.0,failure,-1.7,94.215,-40.3,0.884,4991.6,yes
33.0,admin,married,highSchool,no,no,no,telephone,may,mon,316.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,unemployed,single,universitydegree,no,yes,no,cellular,jun,tue,167.0,2.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,no
31.0,admin,single,highSchool,no,no,no,cellular,sep,mon,262.0,5.0,6.0,3.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
52.0,services,divorced,basic6y,no,no,no,telephone,may,tue,393.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,technician,married,basic4y,unknown,no,no,telephone,may,tue,101.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,management,married,unknown,no,yes,no,telephone,may,tue,149.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,admin,divorced,universitydegree,no,yes,yes,cellular,jul,mon,398.0,10.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.827,4991.6,no
52.0,technician,married,basic6y,no,yes,no,cellular,jul,thu,219.0,1.0,3.0,1.0,success,-1.7,94.215,-40.3,0.846,4991.6,yes
54.0,management,single,basic9y,no,yes,no,telephone,may,mon,224.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,single,universitydegree,no,no,no,telephone,may,mon,209.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,admin,divorced,highSchool,no,yes,no,cellular,aug,tue,244.0,2.0,6.0,3.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
47.0,admin,single,unknown,unknown,yes,no,telephone,may,tue,247.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,technician,married,universitydegree,no,unknown,unknown,cellular,sep,thu,1334.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
30.0,admin,single,universitydegree,no,no,no,cellular,aug,tue,343.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,no
42.0,blueCollar,married,basic4y,unknown,yes,no,telephone,may,mon,528.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,blueCollar,married,unknown,no,yes,no,telephone,may,mon,267.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
75.0,retired,married,universitydegree,no,yes,no,cellular,jul,thu,229.0,1.0,999.0,2.0,failure,-1.7,94.215,-40.3,0.81,4991.6,yes
30.0,admin,single,universitydegree,no,no,no,cellular,aug,fri,177.0,6.0,6.0,3.0,success,-1.7,94.027,-38.3,0.898,4991.6,yes
36.0,technician,married,professionalCourse,no,no,no,telephone,may,tue,769.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
65.0,retired,married,basic4y,no,no,no,cellular,oct,fri,187.0,2.0,7.0,3.0,success,-1.1,94.601,-49.5,0.993,4963.6,yes
92.0,retired,married,unknown,no,no,yes,cellular,aug,wed,370.0,1.0,3.0,4.0,success,-1.7,94.027,-38.3,0.903,4991.6,yes
36.0,services,married,highSchool,no,no,yes,telephone,may,tue,140.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
66.0,retired,married,unknown,no,yes,no,cellular,sep,tue,1394.0,2.0,6.0,1.0,success,-1.1,94.199,-37.5,0.881,4963.6,yes
48.0,housemaid,married,professionalCourse,no,yes,no,cellular,jul,wed,496.0,2.0,6.0,2.0,success,-1.7,94.215,-40.3,0.896,4991.6,yes
48.0,admin,married,universitydegree,no,yes,no,cellular,nov,mon,159.0,1.0,6.0,3.0,success,-1.1,94.767,-50.8,1.05,4963.6,yes
38.0,admin,married,highSchool,unknown,no,no,telephone,may,mon,165.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
70.0,retired,married,basic4y,no,yes,no,cellular,aug,tue,356.0,3.0,6.0,1.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
38.0,admin,single,basic6y,unknown,no,no,telephone,may,tue,250.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,admin,single,universitydegree,no,no,no,cellular,nov,fri,528.0,3.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,yes
29.0,technician,single,basic9y,no,yes,no,telephone,jul,wed,247.0,1.0,6.0,1.0,success,-1.7,94.215,-40.3,0.84,4991.6,yes
27.0,admin,single,universitydegree,no,no,no,cellular,oct,mon,278.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,yes
22.0,admin,single,universitydegree,no,yes,no,cellular,sep,mon,194.0,2.0,999.0,3.0,failure,-1.1,94.199,-37.5,0.882,4963.6,yes
47.0,admin,married,universitydegree,no,no,no,cellular,aug,wed,470.0,1.0,4.0,2.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
60.0,management,married,universitydegree,no,yes,yes,cellular,jul,thu,395.0,1.0,4.0,2.0,success,-1.7,94.215,-40.3,0.782,4991.6,yes
26.0,admin,married,highSchool,no,no,no,cellular,jun,wed,301.0,5.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,no
24.0,admin,single,universitydegree,no,yes,no,cellular,oct,fri,1176.0,3.0,3.0,2.0,success,-1.1,94.601,-49.5,0.993,4963.6,yes
33.0,blueCollar,single,basic4y,unknown,no,no,telephone,may,tue,26.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,services,divorced,unknown,no,yes,no,cellular,aug,tue,113.0,2.0,999.0,1.0,failure,-1.7,94.027,-38.3,0.899,4991.6,yes
59.0,admin,divorced,highSchool,no,no,no,cellular,nov,thu,357.0,3.0,3.0,2.0,success,-1.1,94.767,-50.8,1.05,4963.6,yes
27.0,technician,single,universitydegree,no,yes,no,cellular,sep,thu,404.0,1.0,6.0,1.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
70.0,technician,married,unknown,no,no,no,cellular,aug,thu,411.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes
37.0,management,married,universitydegree,no,yes,no,cellular,jul,fri,292.0,1.0,6.0,1.0,success,-1.7,94.215,-40.3,0.896,4991.6,yes
29.0,admin,single,highSchool,no,no,no,telephone,oct,thu,330.0,2.0,6.0,1.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
45.0,unemployed,married,professionalCourse,unknown,no,no,cellular,sep,thu,679.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
47.0,management,divorced,universitydegree,no,no,no,telephone,may,mon,89.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,student,married,professionalCourse,no,yes,no,telephone,nov,thu,112.0,1.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,no
53.0,blueCollar,single,basic9y,no,yes,no,telephone,jul,wed,897.0,2.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
24.0,admin,single,universitydegree,no,no,no,cellular,aug,fri,744.0,1.0,999.0,2.0,failure,-1.7,94.027,-38.3,0.905,4991.6,yes
48.0,blueCollar,married,basic4y,no,yes,no,telephone,may,mon,717.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,admin,married,professionalCourse,no,no,yes,cellular,sep,wed,506.0,3.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,yes
27.0,blueCollar,single,basic6y,no,no,no,telephone,may,mon,350.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60.0,admin,married,unknown,unknown,no,yes,telephone,may,mon,213.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,housemaid,married,basic4y,unknown,no,no,telephone,may,mon,287.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,unemployed,single,unknown,no,yes,no,cellular,sep,fri,224.0,2.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
34.0,admin,married,highSchool,no,yes,no,telephone,may,mon,188.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,blueCollar,divorced,highSchool,no,no,yes,telephone,may,mon,742.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38.0,services,married,highSchool,no,yes,no,telephone,may,mon,347.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,services,single,highSchool,no,unknown,unknown,cellular,jul,fri,179.0,1.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.79,4991.6,yes
58.0,blueCollar,married,basic4y,no,yes,no,cellular,aug,wed,771.0,1.0,3.0,1.0,success,-1.7,94.027,-38.3,0.9,4991.6,yes
37.0,management,married,universitydegree,no,yes,no,telephone,may,tue,211.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,technician,single,highSchool,unknown,no,yes,telephone,may,tue,264.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,selfemployed,single,highSchool,no,yes,no,telephone,may,tue,123.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,technician,single,universitydegree,no,no,no,cellular,sep,fri,285.0,3.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
41.0,technician,married,basic6y,no,yes,no,telephone,may,tue,278.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
76.0,retired,married,professionalCourse,unknown,yes,no,cellular,jun,tue,295.0,1.0,9.0,2.0,success,-1.7,94.055,-39.8,0.761,4991.6,yes
47.0,technician,married,professionalCourse,no,yes,no,telephone,may,tue,170.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,admin,single,universitydegree,no,yes,no,cellular,jun,mon,452.0,1.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,yes

